name,uid,code,parent
Anaurilândia,EoOKwugk9kl,BRA500080,cNQFM30YPtq
Angélica,Ohhcda6Zb6I,BRA500085,cNQFM30YPtq
Antônio João,UbcwZYB6jS2,BRA500090,cNQFM30YPtq
Aparecida do Taboado,ugpD1Dj4kf9,BRA500100,cNQFM30YPtq
Aquidauana,AtB36ZBs6q7,BRA500110,cNQFM30YPtq
Aral Moreira,fPXA8uyePbj,BRA500124,cNQFM30YPtq
Bandeirantes,ENa6lXeKb5s,BRA500150,cNQFM30YPtq
Bataguassu,lmYRxg5TfvW,BRA500190,cNQFM30YPtq
Batayporã,dl2v4OTxrnS,BRA500200,cNQFM30YPtq
Bela Vista,XNNlyXDLHkb,BRA500210,cNQFM30YPtq
Bodoquena,Pi5RGd6A0e6,BRA500215,cNQFM30YPtq
Bonito,LIfgGpbqFmf,BRA500220,cNQFM30YPtq
Brasilândia,W5xym9lTidN,BRA500230,cNQFM30YPtq
Caarapó,QaPURLQU7KJ,BRA500240,cNQFM30YPtq
Camapuã,fqFPBIEwKSo,BRA500260,cNQFM30YPtq
Campo Grande,FOzzr2uu9hq,BRA500270,cNQFM30YPtq
Caracol,vtERGJT9WRU,BRA500280,cNQFM30YPtq
Cassilândia,E0gJOXYJGD3,BRA500290,cNQFM30YPtq
Chapadão do Sul,pvjTjBSxdVu,BRA500295,cNQFM30YPtq
Corguinho,vE2x6OWZ7AR,BRA500310,cNQFM30YPtq
Coronel Sapucaia,gY0AScMD0JR,BRA500315,cNQFM30YPtq
Corumbá,ew8NRLZheXO,BRA500320,cNQFM30YPtq
Costa Rica,gJl3nvKfLcC,BRA500325,cNQFM30YPtq
Coxim,vPCQovN9fuW,BRA500330,cNQFM30YPtq
Deodápolis,mvhkRAUTywD,BRA500345,cNQFM30YPtq
Dois Irmãos do Buriti,gTMy9zgIn5g,BRA500348,cNQFM30YPtq
Douradina,VeUrv7kCxN8,BRA500350,cNQFM30YPtq
Dourados,MqMAPYdZZB9,BRA500370,cNQFM30YPtq
Eldorado,qXn8klb9BIc,BRA500375,cNQFM30YPtq
Fátima do Sul,YXy9CHRnpFO,BRA500380,cNQFM30YPtq
Figueirão,iltuQ7DJLN7,BRA500390,cNQFM30YPtq
Glória de Dourados,Ib5vfL7R5pf,BRA500400,cNQFM30YPtq
Guia Lopes da Laguna,nvblWoZuCKg,BRA500410,cNQFM30YPtq
Iguatemi,CVKqvgLsvuX,BRA500430,cNQFM30YPtq
Inocência,UB7VNbxv6iY,BRA500440,cNQFM30YPtq
Itaporã,y7plwBoDWFV,BRA500450,cNQFM30YPtq
Itaquiraí,q8ZPD9bljin,BRA500460,cNQFM30YPtq
Ivinhema,yNg2WW1ySrn,BRA500470,cNQFM30YPtq
Japorã,t4bMzjqcZml,BRA500480,cNQFM30YPtq
Jaraguari,lQzBkdT4nNB,BRA500490,cNQFM30YPtq
Jardim,y1TDNh58xoH,BRA500500,cNQFM30YPtq
Jateí,s4rdBMnASIo,BRA500510,cNQFM30YPtq
Juti,an2gxjzprnC,BRA500515,cNQFM30YPtq
Ladário,G1QuBh2nf1Y,BRA500520,cNQFM30YPtq
Laguna Carapã,NEs4Y32vJnL,BRA500525,cNQFM30YPtq
Maracaju,hazjo9kKUR3,BRA500540,cNQFM30YPtq
Miranda,yDKIOtIk82d,BRA500560,cNQFM30YPtq
Mundo Novo,tsnnqb1j8ut,BRA500568,cNQFM30YPtq
Naviraí,HpECbGXvrSD,BRA500570,cNQFM30YPtq
Nioaque,ZPBB8qEhLdL,BRA500580,cNQFM30YPtq
Nova Alvorada do Sul,xZJE0j9UBXQ,BRA500600,cNQFM30YPtq
Nova Andradina,GMixFQL913G,BRA500620,cNQFM30YPtq
Novo Horizonte do Sul,TiUHtNhAktg,BRA500625,cNQFM30YPtq
Paranaíba,xdnwo4SmOP7,BRA500630,cNQFM30YPtq
Paranhos,DqaP8E8nj4h,BRA500635,cNQFM30YPtq
Pedro Gomes,c1h72DgqUEJ,BRA500640,cNQFM30YPtq
Ponta Porã,u33cmRHkDcM,BRA500660,cNQFM30YPtq
Porto Murtinho,vyk7kLj5MCT,BRA500690,cNQFM30YPtq
Ribas do Rio Pardo,MzTHeCQWonW,BRA500710,cNQFM30YPtq
Rio Brilhante,nOaFSzXhzlR,BRA500720,cNQFM30YPtq
Rio Negro,gWgzsiBrfnv,BRA500730,cNQFM30YPtq
Rio Verde de Mato Grosso,H3VvA4AYJu4,BRA500740,cNQFM30YPtq
Rochedo,RZZK95DTOS4,BRA500750,cNQFM30YPtq
Santa Rita do Pardo,bzZ9ENKgUzC,BRA500755,cNQFM30YPtq
São Gabriel do Oeste,bnbUH9EcLOn,BRA500769,cNQFM30YPtq
Selvíria,gaVmJvzdkYj,BRA500780,cNQFM30YPtq
Sete Quedas,HjEWvSfIFYI,BRA500770,cNQFM30YPtq
Sidrolândia,hVMEr52b6Fq,BRA500790,cNQFM30YPtq
Sonora,taTyhvBsnfR,BRA500793,cNQFM30YPtq
Tacuru,nSri5Q1lFA2,BRA500795,cNQFM30YPtq
Taquarussu,RUYAM2ysMF6,BRA500797,cNQFM30YPtq
Terenos,McsI2qKnucL,BRA500800,cNQFM30YPtq
Três Lagoas,eJNBtT7VnOu,BRA500830,cNQFM30YPtq
Vicentina,HwBs2Qd0CEd,BRA500840,cNQFM30YPtq
Abadia dos Dourados,TfnHfUbNjSP,BRA310010,CT6uJ3Mzpsg
Abaeté,yR5J3SLSZLX,BRA310020,CT6uJ3Mzpsg
Abre Campo,ClQaAQsEMBy,BRA310030,CT6uJ3Mzpsg
Acaiaca,M8OaRf9yRAt,BRA310040,CT6uJ3Mzpsg
Açucena,kbq7OJN6pwN,BRA310050,CT6uJ3Mzpsg
Água Boa,fnEPSevmtFL,BRA310060,CT6uJ3Mzpsg
Água Comprida,Can5rZptbbQ,BRA310070,CT6uJ3Mzpsg
Aguanil,yrf4MEoRs18,BRA310080,CT6uJ3Mzpsg
Águas Formosas,Eqi1mbDOdLy,BRA310090,CT6uJ3Mzpsg
Águas Vermelhas,ky7Ns3fElJu,BRA310100,CT6uJ3Mzpsg
Aimorés,FwqRcIPuZP7,BRA310110,CT6uJ3Mzpsg
Aiuruoca,NsvX42ey19L,BRA310120,CT6uJ3Mzpsg
Alagoa,ICJLfrX6gIS,BRA310130,CT6uJ3Mzpsg
Albertina,BS3RofZiYAb,BRA310140,CT6uJ3Mzpsg
Além Paraíba,HyeEU9ZLP9t,BRA310150,CT6uJ3Mzpsg
Alfenas,ecAHyY8Z9sR,BRA310160,CT6uJ3Mzpsg
Alfredo Vasconcelos,ojY6dSQdodu,BRA310163,CT6uJ3Mzpsg
Almenara,Hsm3MdfoAkC,BRA310170,CT6uJ3Mzpsg
Alpercata,lOBfJoAq27o,BRA310180,CT6uJ3Mzpsg
Alpinópolis,PdNdlBUXN4M,BRA310190,CT6uJ3Mzpsg
Alterosa,M5LmzyBApVz,BRA310200,CT6uJ3Mzpsg
Alto Caparaó,PzHEVLTW6IF,BRA310205,CT6uJ3Mzpsg
Alto Jequitibá,HFCUpbSTJkW,BRA315350,CT6uJ3Mzpsg
Alto Rio Doce,Zl15Kg1dz5I,BRA310210,CT6uJ3Mzpsg
Alvarenga,OCvk60ZyGg6,BRA310220,CT6uJ3Mzpsg
Alvinópolis,SOdaU6KyVG3,BRA310230,CT6uJ3Mzpsg
Alvorada de Minas,CxdffikvfaB,BRA310240,CT6uJ3Mzpsg
Amparo do Serra,grRF2V9rf0Y,BRA310250,CT6uJ3Mzpsg
Andradas,wZBiDTeW1v1,BRA310260,CT6uJ3Mzpsg
Andrelândia,jxRhyCcCP7O,BRA310280,CT6uJ3Mzpsg
Angelândia,SJHzvNzEwLG,BRA310285,CT6uJ3Mzpsg
Antônio Carlos,Q2HZdRTxxAt,BRA310290,CT6uJ3Mzpsg
Antônio Dias,jrqpZbT8Ti8,BRA310300,CT6uJ3Mzpsg
Antônio Prado de Minas,TNfSFkJHoiO,BRA310310,CT6uJ3Mzpsg
Araçaí,xDPs2g7nODg,BRA310320,CT6uJ3Mzpsg
Aracitaba,sslDeDpXbi7,BRA310330,CT6uJ3Mzpsg
Araçuaí,TD5T4ZjtDeV,BRA310340,CT6uJ3Mzpsg
Araguari,aMC60dmDyM7,BRA310350,CT6uJ3Mzpsg
Arantina,gaZOgvXAUog,BRA310360,CT6uJ3Mzpsg
Araponga,pEwti9km3sc,BRA310370,CT6uJ3Mzpsg
Araporã,UKGNsecVfu3,BRA310375,CT6uJ3Mzpsg
Arapuá,x6y11vVB6jy,BRA310380,CT6uJ3Mzpsg
Araújos,eCD9r0q8665,BRA310390,CT6uJ3Mzpsg
Araxá,rs6Y81eZ61o,BRA310400,CT6uJ3Mzpsg
Arceburgo,IfQHgX1QyzA,BRA310410,CT6uJ3Mzpsg
Arcos,g8682zyD5An,BRA310420,CT6uJ3Mzpsg
Areado,Tk8G1OGDh7v,BRA310430,CT6uJ3Mzpsg
Argirita,o9TxESd7xgm,BRA310440,CT6uJ3Mzpsg
Aricanduva,QegtSnjWUQt,BRA310445,CT6uJ3Mzpsg
Arinos,xoASQPwVfYB,BRA310450,CT6uJ3Mzpsg
Astolfo Dutra,vYx6FJksnVu,BRA310460,CT6uJ3Mzpsg
Ataléia,RcuImJJLOmz,BRA310470,CT6uJ3Mzpsg
Augusto de Lima,GTflEOdMgle,BRA310480,CT6uJ3Mzpsg
Baependi,g7LS2DuzYSI,BRA310490,CT6uJ3Mzpsg
Baldim,wA9hlBiYlhM,BRA310500,CT6uJ3Mzpsg
Bambuí,bl5azKenB3O,BRA310510,CT6uJ3Mzpsg
Bandeira,XOnqJuQg8Vh,BRA310520,CT6uJ3Mzpsg
Bandeira do Sul,MLcdJBlwvIw,BRA310530,CT6uJ3Mzpsg
Barão de Cocais,Mx4a8LJeUtq,BRA310540,CT6uJ3Mzpsg
Barão de Monte Alto,bQhTtKdz01A,BRA310550,CT6uJ3Mzpsg
Barbacena,es8LuVisyDV,BRA310560,CT6uJ3Mzpsg
Barra Longa,iii5avjI9KS,BRA310570,CT6uJ3Mzpsg
Barroso,yNrAC0Hq7Kk,BRA310590,CT6uJ3Mzpsg
Bela Vista de Minas,v6PztqvG8PU,BRA310600,CT6uJ3Mzpsg
Belmiro Braga,bvYxcPJuLpb,BRA310610,CT6uJ3Mzpsg
Belo Horizonte,hFPqfpvX4A4,BRA310620,CT6uJ3Mzpsg
Belo Oriente,xgsyVAZ3Fgr,BRA310630,CT6uJ3Mzpsg
Belo Vale,jdexDR5wWwj,BRA310640,CT6uJ3Mzpsg
Berilo,MEgqfOcjW5v,BRA310650,CT6uJ3Mzpsg
Berizal,Ac3Z3e7hye9,BRA310665,CT6uJ3Mzpsg
Bertópolis,a5orcp2BnL9,BRA310660,CT6uJ3Mzpsg
Betim,KEiK3641ab5,BRA310670,CT6uJ3Mzpsg
Bias Fortes,kD6pCoS4Tet,BRA310680,CT6uJ3Mzpsg
Bicas,NrA3UlJbs0x,BRA310690,CT6uJ3Mzpsg
Biquinhas,FyZ0wSftLkB,BRA310700,CT6uJ3Mzpsg
Boa Esperança,VIrdFpTibJ4,BRA310710,CT6uJ3Mzpsg
Bocaina de Minas,qneJquNdQVS,BRA310720,CT6uJ3Mzpsg
Bocaiúva,MYizmsOE6H1,BRA310730,CT6uJ3Mzpsg
Bom Despacho,ZwJLUryBIfH,BRA310740,CT6uJ3Mzpsg
Bom Jardim de Minas,hcudOQG5x40,BRA310750,CT6uJ3Mzpsg
Bom Jesus da Penha,ZNJgO41wJVA,BRA310760,CT6uJ3Mzpsg
Bom Jesus do Amparo,C9iGMmj49td,BRA310770,CT6uJ3Mzpsg
Bom Jesus do Galho,EScJfZw2nEj,BRA310780,CT6uJ3Mzpsg
Bom Repouso,xmhboBgsWy2,BRA310790,CT6uJ3Mzpsg
Bom Sucesso,Bw33k5N4nlF,BRA310800,CT6uJ3Mzpsg
Bonfim,C1THx5uKbwv,BRA310810,CT6uJ3Mzpsg
Bonfinópolis de Minas,fYuPmzsKdhO,BRA310820,CT6uJ3Mzpsg
Bonito de Minas,EwfyOa9xMfP,BRA310825,CT6uJ3Mzpsg
Borda da Mata,F37j5OUrsRY,BRA310830,CT6uJ3Mzpsg
Botelhos,PPmYqqGKXya,BRA310840,CT6uJ3Mzpsg
Botumirim,iAGrxRgUwEp,BRA310850,CT6uJ3Mzpsg
Brás Pires,RiZP0lG6OKD,BRA310870,CT6uJ3Mzpsg
Brasilândia de Minas,l8GdrUCvzxv,BRA310855,CT6uJ3Mzpsg
Brasília de Minas,ctn7Rpfd3QW,BRA310860,CT6uJ3Mzpsg
Brasópolis,DiHC5oHPHTo,BRA310890,CT6uJ3Mzpsg
Braúnas,wFvMhEibRGU,BRA310880,CT6uJ3Mzpsg
Brumadinho,Laik7qVwjwV,BRA310900,CT6uJ3Mzpsg
Bueno Brandão,OvbBnNzVLd6,BRA310910,CT6uJ3Mzpsg
Buenópolis,qCARcy9HdC5,BRA310920,CT6uJ3Mzpsg
Bugre,I7ZCisKmoxB,BRA310925,CT6uJ3Mzpsg
Buritis,hDZ51rZMZLB,BRA310930,CT6uJ3Mzpsg
Buritizeiro,aMCSsO7xZJW,BRA310940,CT6uJ3Mzpsg
Cabeceira Grande,pBOB3oklfKG,BRA310945,CT6uJ3Mzpsg
Cabo Verde,uJkCFu8z0mW,BRA310950,CT6uJ3Mzpsg
Cachoeira da Prata,UcWqYKFGVdQ,BRA310960,CT6uJ3Mzpsg
Cachoeira de Minas,kozZFTvzNuj,BRA310970,CT6uJ3Mzpsg
Cachoeira de Pajeú,xIsSHw4lVC9,BRA310270,CT6uJ3Mzpsg
Cachoeira Dourada,BnnVHnlnWOg,BRA310980,CT6uJ3Mzpsg
Caetanópolis,urhX1AMa26B,BRA310990,CT6uJ3Mzpsg
Caeté,rda0G323m5Y,BRA311000,CT6uJ3Mzpsg
Caiana,GBuZ0D3qnbM,BRA311010,CT6uJ3Mzpsg
Cajuri,naDmTBHnJzh,BRA311020,CT6uJ3Mzpsg
Caldas,Zjg4VZ7hZsB,BRA311030,CT6uJ3Mzpsg
Camacho,JgYiwwJiH53,BRA311040,CT6uJ3Mzpsg
Camanducaia,uVKZDkRvdy8,BRA311050,CT6uJ3Mzpsg
Cambuí,FpDrLu5KgkD,BRA311060,CT6uJ3Mzpsg
Cambuquira,fgYRt7VYNO0,BRA311070,CT6uJ3Mzpsg
Campanário,LzJQhNHU7He,BRA311080,CT6uJ3Mzpsg
Campanha,lCpo0HEddzX,BRA311090,CT6uJ3Mzpsg
Campestre,xnIyhWvYq02,BRA311100,CT6uJ3Mzpsg
Campina Verde,j7HUlCNry2W,BRA311110,CT6uJ3Mzpsg
Campo Azul,Qr50S86kc0H,BRA311115,CT6uJ3Mzpsg
Campo Belo,CERVZUcCw9p,BRA311120,CT6uJ3Mzpsg
Campo do Meio,hnS6ywBGMvj,BRA311130,CT6uJ3Mzpsg
Campo Florido,rfwMZUhBqzJ,BRA311140,CT6uJ3Mzpsg
Campos Altos,ceqJorNhhZN,BRA311150,CT6uJ3Mzpsg
Campos Gerais,A7eD324Oc4u,BRA311160,CT6uJ3Mzpsg
Cana Verde,jm1Ag6ublz6,BRA311190,CT6uJ3Mzpsg
Canaã,BPQjY7Hlj0T,BRA311170,CT6uJ3Mzpsg
Canápolis,AHDbllRerx7,BRA311180,CT6uJ3Mzpsg
Candeias,jArAS0k27uH,BRA311200,CT6uJ3Mzpsg
Cantagalo,PW9aHZJ16UH,BRA311205,CT6uJ3Mzpsg
Caparaó,TT4LNeOGPR0,BRA311210,CT6uJ3Mzpsg
Capela Nova,p798QNIxHsz,BRA311220,CT6uJ3Mzpsg
Capelinha,vv9gHPTLU1z,BRA311230,CT6uJ3Mzpsg
Capetinga,RFWAoZI5mDT,BRA311240,CT6uJ3Mzpsg
Capim Branco,P8OlwXeQqdf,BRA311250,CT6uJ3Mzpsg
Capinópolis,NAgMeU0P3ja,BRA311260,CT6uJ3Mzpsg
Capitão Andrade,JGvCupIgE1i,BRA311265,CT6uJ3Mzpsg
Capitão Enéas,TQaVZunX1ip,BRA311270,CT6uJ3Mzpsg
Capitólio,NxsvrVBsNdV,BRA311280,CT6uJ3Mzpsg
Caputira,ZugpLAlmXHi,BRA311290,CT6uJ3Mzpsg
Caraí,c0Ux7mkgwFi,BRA311300,CT6uJ3Mzpsg
Caranaíba,fOwGDcXY4Y6,BRA311310,CT6uJ3Mzpsg
Carandaí,GhNf2Vq1naq,BRA311320,CT6uJ3Mzpsg
Carangola,Qep70eYfCHz,BRA311330,CT6uJ3Mzpsg
Caratinga,xNR1lx9lBgm,BRA311340,CT6uJ3Mzpsg
Carbonita,tTVp71TmO5e,BRA311350,CT6uJ3Mzpsg
Careaçu,qlGKWJgK8hT,BRA311360,CT6uJ3Mzpsg
Carlos Chagas,ezkK2kyA4mP,BRA311370,CT6uJ3Mzpsg
Carmésia,szPJME1V54l,BRA311380,CT6uJ3Mzpsg
Carmo da Cachoeira,Z4poutv4unW,BRA311390,CT6uJ3Mzpsg
Carmo da Mata,tm7XtSQ8l2T,BRA311400,CT6uJ3Mzpsg
Carmo de Minas,gUxhyxXNOQE,BRA311410,CT6uJ3Mzpsg
Carmo do Cajuru,Au5CTpQIbFT,BRA311420,CT6uJ3Mzpsg
Carmo do Paranaíba,PFZOnXPXbXu,BRA311430,CT6uJ3Mzpsg
Carmo do Rio Claro,IT7pn0nziIl,BRA311440,CT6uJ3Mzpsg
Carmópolis de Minas,BkXopfnw5rc,BRA311450,CT6uJ3Mzpsg
Carneirinho,sGjEqzqTHtx,BRA311455,CT6uJ3Mzpsg
Carrancas,kJgmkUzLxTs,BRA311460,CT6uJ3Mzpsg
Carvalhópolis,H41BmfoQJhN,BRA311470,CT6uJ3Mzpsg
Carvalhos,UeM4ziELro7,BRA311480,CT6uJ3Mzpsg
Casa Grande,XkQKfHP9Obu,BRA311490,CT6uJ3Mzpsg
Cascalho Rico,XcU3X6PGUph,BRA311500,CT6uJ3Mzpsg
Cássia,mKNoYyc8PIW,BRA311510,CT6uJ3Mzpsg
Cataguases,Yzu0RLAngPD,BRA311530,CT6uJ3Mzpsg
Catas Altas,PyUhXiK4isW,BRA311535,CT6uJ3Mzpsg
Catas Altas da Noruega,OyM7vRHRNI9,BRA311540,CT6uJ3Mzpsg
Catuji,KcAO7UsE9BM,BRA311545,CT6uJ3Mzpsg
Catuti,nre3iozPYGg,BRA311547,CT6uJ3Mzpsg
Caxambu,uqSCLVuUz34,BRA311550,CT6uJ3Mzpsg
Cedro do Abaeté,e2rqQq1copD,BRA311560,CT6uJ3Mzpsg
Central de Minas,hUWKQX8llHe,BRA311570,CT6uJ3Mzpsg
Centralina,l5KxXlTWOFa,BRA311580,CT6uJ3Mzpsg
Chácara,Qjk2cQ2m3yc,BRA311590,CT6uJ3Mzpsg
Chalé,o7GhKerYqgD,BRA311600,CT6uJ3Mzpsg
Chapada do Norte,sYD9wK9vteZ,BRA311610,CT6uJ3Mzpsg
Chapada Gaúcha,ZpnjKAhpEvL,BRA311615,CT6uJ3Mzpsg
Chiador,tM7vOcIInWr,BRA311620,CT6uJ3Mzpsg
Cipotânea,GSiuuVfzbUm,BRA311630,CT6uJ3Mzpsg
Claraval,Dn56uJfvwcb,BRA311640,CT6uJ3Mzpsg
Claro dos Poções,TuvzFr4PeAN,BRA311650,CT6uJ3Mzpsg
Cláudio,PRLX5q9Ql2L,BRA311660,CT6uJ3Mzpsg
Coimbra,R9F8jvd8cth,BRA311670,CT6uJ3Mzpsg
Coluna,UEo6uhjf0wb,BRA311680,CT6uJ3Mzpsg
Comendador Gomes,FYLe9OgNJUe,BRA311690,CT6uJ3Mzpsg
Comercinho,TYiunJQ0TGU,BRA311700,CT6uJ3Mzpsg
Conceição da Aparecida,lXj7w0a8xr3,BRA311710,CT6uJ3Mzpsg
Conceição da Barra de Min,RNFRHjALw6T,BRA311520,CT6uJ3Mzpsg
Conceição das Alagoas,MDwGCgTGa9j,BRA311730,CT6uJ3Mzpsg
Conceição das Pedras,h755H3xHbdO,BRA311720,CT6uJ3Mzpsg
Conceição de Ipanema,UEpBIdM8NuC,BRA311740,CT6uJ3Mzpsg
Conceição do Mato Dentro,XgKEvhUlVxy,BRA311750,CT6uJ3Mzpsg
Conceição do Pará,OHmSdUFSZUJ,BRA311760,CT6uJ3Mzpsg
Conceição do Rio Verde,IHOood5yOZt,BRA311770,CT6uJ3Mzpsg
Conceição dos Ouros,M2IvqO8ccqP,BRA311780,CT6uJ3Mzpsg
Cônego Marinho,QyzkGjSgA6U,BRA311783,CT6uJ3Mzpsg
Confins,fnfFOBkb0gt,BRA311787,CT6uJ3Mzpsg
Congonhal,UuZlbethrn6,BRA311790,CT6uJ3Mzpsg
Congonhas,xoSjfYSgWB4,BRA311800,CT6uJ3Mzpsg
Congonhas do Norte,jpfkDJ38zcg,BRA311810,CT6uJ3Mzpsg
Conquista,ZVDiPitHXUx,BRA311820,CT6uJ3Mzpsg
Conselheiro Lafaiete,MxPKeBrfiWA,BRA311830,CT6uJ3Mzpsg
Conselheiro Pena,edllxhXSNXw,BRA311840,CT6uJ3Mzpsg
Consolação,Bld2sN2y0nF,BRA311850,CT6uJ3Mzpsg
Contagem,mgcVe1knRQS,BRA311860,CT6uJ3Mzpsg
Coqueiral,KHek8uY9QNJ,BRA311870,CT6uJ3Mzpsg
Coração de Jesus,LF3Ui5kuuPZ,BRA311880,CT6uJ3Mzpsg
Cordisburgo,P9EQd7MH4gH,BRA311890,CT6uJ3Mzpsg
Cordislândia,MhsB40PDUml,BRA311900,CT6uJ3Mzpsg
Corinto,ruqPc1Kf7Pb,BRA311910,CT6uJ3Mzpsg
Coroaci,ujTcasNG1ib,BRA311920,CT6uJ3Mzpsg
Coromandel,IV7AxC10I9D,BRA311930,CT6uJ3Mzpsg
Coronel Fabriciano,j3BnDZYjmNU,BRA311940,CT6uJ3Mzpsg
Coronel Murta,ZT3gPTp18QW,BRA311950,CT6uJ3Mzpsg
Coronel Pacheco,Syxasj2gl24,BRA311960,CT6uJ3Mzpsg
Coronel Xavier Chaves,dGIrn4IwSJK,BRA311970,CT6uJ3Mzpsg
Córrego Danta,QhYFyMVCSZA,BRA311980,CT6uJ3Mzpsg
Córrego do Bom Jesus,W92QkjYal8A,BRA311990,CT6uJ3Mzpsg
Córrego Fundo,hKDtJOxofGx,BRA311995,CT6uJ3Mzpsg
Córrego Novo,DwGC5ausQ2R,BRA312000,CT6uJ3Mzpsg
Couto de Magalhães de Min,Nk8IFbtzqHf,BRA312010,CT6uJ3Mzpsg
Crisólita,LD9YYd348jT,BRA312015,CT6uJ3Mzpsg
Cristais,LqkuJc8w6ud,BRA312020,CT6uJ3Mzpsg
Cristália,NVyfWE8EouU,BRA312030,CT6uJ3Mzpsg
Cristiano Otoni,kBu9JMZ1WrZ,BRA312040,CT6uJ3Mzpsg
Cristina,cAmGueFAm0B,BRA312050,CT6uJ3Mzpsg
Crucilândia,QiEl00qWBRC,BRA312060,CT6uJ3Mzpsg
Cruzeiro da Fortaleza,EKVblf4Zozk,BRA312070,CT6uJ3Mzpsg
Cruzília,boq1rGvzYZc,BRA312080,CT6uJ3Mzpsg
Cuparaque,gipY3qvn4Fz,BRA312083,CT6uJ3Mzpsg
Curral de Dentro,qIiC30RlhpA,BRA312087,CT6uJ3Mzpsg
Curvelo,PwgzIJTiATt,BRA312090,CT6uJ3Mzpsg
Datas,iJrBOx8LxNm,BRA312100,CT6uJ3Mzpsg
Delfim Moreira,IpbKcXHW3zA,BRA312110,CT6uJ3Mzpsg
Delfinópolis,OWOUJe2zcRj,BRA312120,CT6uJ3Mzpsg
Delta,Nx9dmSIJwId,BRA312125,CT6uJ3Mzpsg
Descoberto,mVgP8y4EaQl,BRA312130,CT6uJ3Mzpsg
Desterro de Entre Rios,hVT4AgFtyNg,BRA312140,CT6uJ3Mzpsg
Desterro do Melo,Y77HI4TkGkQ,BRA312150,CT6uJ3Mzpsg
Diamantina,cqfBFI575Ti,BRA312160,CT6uJ3Mzpsg
Diogo de Vasconcelos,PSDiwNb73s8,BRA312170,CT6uJ3Mzpsg
Dionísio,sr8rEAXkiet,BRA312180,CT6uJ3Mzpsg
Divinésia,zK4jfT2uzTT,BRA312190,CT6uJ3Mzpsg
Divino,u2zcmC5qIZm,BRA312200,CT6uJ3Mzpsg
Divino das Laranjeiras,J08OicDNDwN,BRA312210,CT6uJ3Mzpsg
Divinolândia de Minas,riwA9YfyNOp,BRA312220,CT6uJ3Mzpsg
Divinópolis,xW658nJCnwa,BRA312230,CT6uJ3Mzpsg
Divisa Alegre,VrVTqzapX79,BRA312235,CT6uJ3Mzpsg
Divisa Nova,XsyccSUe37j,BRA312240,CT6uJ3Mzpsg
Divisópolis,MO7VbRPmYWO,BRA312245,CT6uJ3Mzpsg
Dom Bosco,erUl0i6Ihna,BRA312247,CT6uJ3Mzpsg
Dom Cavati,rDQpjL1OlkY,BRA312250,CT6uJ3Mzpsg
Dom Joaquim,sbEbnIVk83d,BRA312260,CT6uJ3Mzpsg
Dom Silvério,PzjgYxjuKRn,BRA312270,CT6uJ3Mzpsg
Dom Viçoso,Qzod9NTxtNF,BRA312280,CT6uJ3Mzpsg
Dona Eusébia,X2TupzN8nuU,BRA312290,CT6uJ3Mzpsg
Dores de Campos,gvKab2STl42,BRA312300,CT6uJ3Mzpsg
Dores de Guanhães,AFoNipmVQTG,BRA312310,CT6uJ3Mzpsg
Dores do Indaiá,prNbIIP79YH,BRA312320,CT6uJ3Mzpsg
Dores do Turvo,CjfVECrtmeR,BRA312330,CT6uJ3Mzpsg
Doresópolis,vnKIRLI13IC,BRA312340,CT6uJ3Mzpsg
Douradoquara,wUB4ayksGOl,BRA312350,CT6uJ3Mzpsg
Durandé,WgmsEZHvQ7i,BRA312352,CT6uJ3Mzpsg
Elói Mendes,HkAcBWIe5c9,BRA312360,CT6uJ3Mzpsg
Engenheiro Caldas,QYQPkCpo7zK,BRA312370,CT6uJ3Mzpsg
Engenheiro Navarro,SBohksKTBO8,BRA312380,CT6uJ3Mzpsg
Entre Folhas,FczbW199yFp,BRA312385,CT6uJ3Mzpsg
Entre Rios de Minas,pSvPjtsRJOE,BRA312390,CT6uJ3Mzpsg
Ervália,bMeoD9xtOpO,BRA312400,CT6uJ3Mzpsg
Esmeraldas,b0aP4a3hpOG,BRA312410,CT6uJ3Mzpsg
Espera Feliz,FyRlQpGfjQT,BRA312420,CT6uJ3Mzpsg
Espinosa,t9nSLNKy9Tx,BRA312430,CT6uJ3Mzpsg
Espírito Santo do Dourado,jNQVEzQv5mc,BRA312440,CT6uJ3Mzpsg
Estiva,IwNlLrLks8Z,BRA312450,CT6uJ3Mzpsg
Estrela Dalva,tDjBLa95a2O,BRA312460,CT6uJ3Mzpsg
Estrela do Indaiá,RmxD5UMVQYo,BRA312470,CT6uJ3Mzpsg
Estrela do Sul,xmKRCGtX0sm,BRA312480,CT6uJ3Mzpsg
Eugenópolis,Ss96o2KQaOt,BRA312490,CT6uJ3Mzpsg
Ewbank da Câmara,sfifGuvePDu,BRA312500,CT6uJ3Mzpsg
Extrema,wt6NUokk8Ol,BRA312510,CT6uJ3Mzpsg
Fama,OT70qMcEd4I,BRA312520,CT6uJ3Mzpsg
Faria Lemos,N4Nhr3HJdvm,BRA312530,CT6uJ3Mzpsg
Felício dos Santos,ejKbVwWR47s,BRA312540,CT6uJ3Mzpsg
Felisburgo,Wju61eU0gqK,BRA312560,CT6uJ3Mzpsg
Felixlândia,NLdH5PEU70R,BRA312570,CT6uJ3Mzpsg
Fernandes Tourinho,h7WAYHswBPt,BRA312580,CT6uJ3Mzpsg
Ferros,eJpYb0IPaUO,BRA312590,CT6uJ3Mzpsg
